Boltzmann, 2-zmiana
tsp_6_2.txt 10 80
1000.0;0.999999;10;27.233;31.125
1000.0;0.999999;100;239.651;6.5
1000.0;0.999999;1000;2358.48;0.0
1000.0;0.999999;10000;23997.04;0.0
1000.0;0.999999;100000;237662.76;0.0
10000.0;0.99;10;31.424;57.375
10000.0;0.99;100;247.76;8.75
10000.0;0.99;1000;2575.61;0.0
10000.0;0.99;10000;23548.64;0.0
10000.0;0.99;100000;241025.56;0.0
10000.0;0.9999;10;30.259;48.625
10000.0;0.9999;100;236.46;11.875
10000.0;0.9999;1000;2217.73;0.0
10000.0;0.9999;10000;23437.07;0.0
10000.0;0.9999;100000;238688.55;0.0
10000.0;0.99999;10;29.226;27.125
10000.0;0.99999;100;246.926;2.125
10000.0;0.99999;1000;2715.29;0.0
10000.0;0.99999;10000;23784.12;0.0
10000.0;0.99999;100000;234588.61;0.0
10000.0;0.999999;10;28.175;34.25
10000.0;0.999999;100;237.2;4.625
10000.0;0.999999;1000;2419.61;0.0
10000.0;0.999999;10000;24475.71;0.0
10000.0;0.999999;100000;237374.62;0.0
tsp_6_1.txt 10 132
10.0;0.99;10;29.231;19.319
10.0;0.99;100;241.87;7.122
10.0;0.99;1000;2237.16;0.0
10.0;0.99;10000;23810.66;0.0
10.0;0.99;100000;236234.47;0.0
10.0;0.9999;10;26.447;29.016
10.0;0.9999;100;237.181;8.788
10.0;0.9999;1000;2321.26;0.0
10.0;0.9999;10000;23706.76;0.0
10.0;0.9999;100000;237030.09;0.0
10.0;0.99999;10;26.285;27.274
10.0;0.99999;100;240.343;7.728
10.0;0.99999;1000;2315.88;0.0
10.0;0.99999;10000;24091.95;0.0
10.0;0.99999;100000;236481.9;0.0
10.0;0.999999;10;27.16;22.956
10.0;0.999999;100;232.914;10.607
10.0;0.999999;1000;2822.31;0.0
10.0;0.999999;10000;23653.08;0.0
10.0;0.999999;100000;236324.94;0.0
100.0;0.99;10;29.179;24.699
100.0;0.99;100;241.908;5.304
100.0;0.99;1000;2335.19;0.0
100.0;0.99;10000;23602.11;0.0
100.0;0.99;100000;237692.17;0.0
100.0;0.9999;10;27.17;16.819
100.0;0.9999;100;236.72;1.667
100.0;0.9999;1000;2529.58;0.0
100.0;0.9999;10000;23862.95;0.0
100.0;0.9999;100000;236219.09;0.0
100.0;0.99999;10;29.146;22.729
100.0;0.99999;100;245.94;6.97
100.0;0.99999;1000;2319.74;0.0
100.0;0.99999;10000;24201.74;0.0
100.0;0.99999;100000;237042.12;0.0
100.0;0.999999;10;25.633;19.47
100.0;0.999999;100;243.517;5.91
100.0;0.999999;1000;2336.98;0.0
100.0;0.999999;10000;23109.8;0.0
100.0;0.999999;100000;237525.28;0.0
1000.0;0.99;10;27.617;21.137
1000.0;0.99;100;235.435;10.759
1000.0;0.99;1000;2623.41;0.0
1000.0;0.99;10000;23875.93;0.0
1000.0;0.99;100000;236911.93;0.0
1000.0;0.9999;10;28.215;22.121
1000.0;0.9999;100;247.5;10.228
1000.0;0.9999;1000;2247.7;0.0
1000.0;0.9999;10000;23317.7;0.0
1000.0;0.9999;100000;235908.66;0.0
1000.0;0.99999;10;27.564;23.409
1000.0;0.99999;100;241.306;5.91
1000.0;0.99999;1000;2615.64;0.0
1000.0;0.99999;10000;23902.63;0.0
1000.0;0.99999;100000;235070.81;0.0
1000.0;0.999999;10;29.285;23.941
1000.0;0.999999;100;248.941;8.486
1000.0;0.999999;1000;2621.29;0.0
1000.0;0.999999;10000;24162.46;0.0
1000.0;0.999999;100000;235716.0;0.0
10000.0;0.99;10;29.165;23.788
10000.0;0.99;100;239.84;5.303
10000.0;0.99;1000;2515.83;0.0
10000.0;0.99;10000;24683.42;0.0
10000.0;0.99;100000;237372.3;0.0
10000.0;0.9999;10;30.953;24.622
10000.0;0.9999;100;253.857;10.304
10000.0;0.9999;1000;2716.37;0.0
10000.0;0.9999;10000;24000.74;0.0
10000.0;0.9999;100000;237860.46;0.0
10000.0;0.99999;10;29.696;21.516
10000.0;0.99999;100;250.099;5.304
10000.0;0.99999;1000;2328.8;0.0
10000.0;0.99999;10000;24174.48;0.0
10000.0;0.99999;100000;237696.45;0.0
10000.0;0.999999;10;32.963;24.926
10000.0;0.999999;100;240.836;5.304
10000.0;0.999999;1000;2519.46;0.0
10000.0;0.999999;10000;23076.99;0.0
10000.0;0.999999;100000;236932.41;0.0
tsp_10.txt 10 212
10.0;0.99;10;30.237;74.339
10.0;0.99;100;285.226;52.217
10.0;0.99;1000;2637.14;27.029
10.0;0.99;10000;28571.7;12.311
10.0;0.99;100000;274283.4;3.49
10.0;0.9999;10;27.709;75.424
10.0;0.9999;100;276.755;56.886
10.0;0.9999;1000;3022.72;25.19
10.0;0.9999;10000;27609.65;14.246
10.0;0.9999;100000;276099.47;4.48
10.0;0.99999;10;30.233;85.473
10.0;0.99999;100;283.525;52.217
10.0;0.99999;1000;2828.33;28.915
10.0;0.99999;10000;28349.37;13.726
10.0;0.99999;100000;275178.46;1.368
10.0;0.999999;10;31.173;89.671
10.0;0.999999;100;280.781;54.292
10.0;0.999999;1000;2727.74;32.548
10.0;0.999999;10000;27243.9;15.189
10.0;0.999999;100000;277590.89;5.378
100.0;0.99;10;30.679;85.423
100.0;0.99;100;277.816;47.596
100.0;0.99;1000;3118.88;31.083
100.0;0.99;10000;27966.09;15.755
100.0;0.99;100000;276069.64;4.152
100.0;0.9999;10;32.229;92.17
100.0;0.9999;100;287.255;53.49
100.0;0.9999;1000;2716.39;29.435
100.0;0.9999;10000;27605.34;13.916
100.0;0.9999;100000;275690.83;4.386
100.0;0.99999;10;30.504;83.537
100.0;0.99999;100;282.127;51.368
100.0;0.99999;1000;2938.37;27.547
100.0;0.99999;10000;27044.32;19.67
100.0;0.99999;100000;278528.11;4.765
100.0;0.999999;10;31.774;92.5
100.0;0.999999;100;276.367;51.885
100.0;0.999999;1000;2632.6;34.48
100.0;0.999999;10000;27410.63;9.434
100.0;0.999999;100000;276099.47;3.019
1000.0;0.99;10;31.29;98.254
1000.0;0.99;100;286.07;46.603
1000.0;0.99;1000;2826.57;31.745
1000.0;0.99;10000;27343.29;15.235
1000.0;0.99;100000;275851.01;2.122
1000.0;0.9999;10;35.937;85.662
1000.0;0.9999;100;286.2;61.981
1000.0;0.9999;1000;2752.95;30.141
1000.0;0.9999;10000;27457.01;12.595
1000.0;0.9999;100000;279120.38;2.406
1000.0;0.99999;10;36.605;94.292
1000.0;0.99999;100;281.947;52.642
1000.0;0.99999;1000;2925.76;29.151
1000.0;0.99999;10000;27950.45;16.321
1000.0;0.99999;100000;275288.94;4.953
1000.0;0.999999;10;32.588;88.585
1000.0;0.999999;100;279.349;58.065
1000.0;0.999999;1000;2550.13;32.924
1000.0;0.999999;10000;27730.08;16.558
1000.0;0.999999;100000;278920.03;2.405
10000.0;0.99;10;32.225;78.302
10000.0;0.99;100;284.411;50.142
10000.0;0.99;1000;2633.11;27.549
10000.0;0.99;10000;28467.9;13.254
10000.0;0.99;100000;281507.95;3.395
10000.0;0.9999;10;32.256;91.934
10000.0;0.9999;100;285.346;57.593
10000.0;0.9999;1000;2942.45;27.783
10000.0;0.9999;10000;27037.7;13.632
10000.0;0.9999;100000;276582.51;3.396
10000.0;0.99999;10;30.583;81.698
10000.0;0.99999;100;282.155;59.151
10000.0;0.99999;1000;3019.17;30.566
10000.0;0.99999;10000;27641.49;9.763
10000.0;0.99999;100000;275846.19;1.886
10000.0;0.999999;10;35.315;90.85
10000.0;0.999999;100;279.895;52.877
10000.0;0.999999;1000;2620.93;26.745
10000.0;0.999999;10000;27520.58;15.095
10000.0;0.999999;100000;275616.68;1.792
tsp_12.txt 10 264
10.0;0.99;10;31.261;95.115
10.0;0.99;100;300.152;56.515
10.0;0.99;1000;2647.91;40.833
10.0;0.99;10000;29163.17;31.326
10.0;0.99;100000;289284.19;19.395
10.0;0.9999;10;31.232;92.045
10.0;0.9999;100;284.691;56.893
10.0;0.9999;1000;2766.26;41.362
10.0;0.9999;10000;28616.55;31.439
10.0;0.9999;100000;289146.39;21.59
10.0;0.99999;10;34.188;81.476
10.0;0.99999;100;278.613;56.631
10.0;0.99999;1000;3027.62;44.281
10.0;0.99999;10000;29505.83;28.334
10.0;0.99999;100000;286835.75;19.015
10.0;0.999999;10;32.248;77.843
10.0;0.999999;100;289.057;51.135
10.0;0.999999;1000;2755.94;42.499
10.0;0.999999;10000;29156.44;26.932
10.0;0.999999;100000;287488.42;18.107
100.0;0.99;10;34.739;91.402
100.0;0.99;100;283.684;61.098
100.0;0.99;1000;2922.74;43.636
100.0;0.99;10000;29861.23;32.422
100.0;0.99;100000;286350.54;20.342
100.0;0.9999;10;30.252;94.773
100.0;0.9999;100;288.428;63.068
100.0;0.9999;1000;2921.73;40.946
100.0;0.9999;10000;29245.68;28.446
100.0;0.9999;100000;288377.89;19.357
100.0;0.99999;10;30.438;83.902
100.0;0.99999;100;293.368;55.266
100.0;0.99999;1000;2817.61;43.448
100.0;0.99999;10000;29660.56;26.478
100.0;0.99999;100000;286595.9;20.227
100.0;0.999999;10;29.296;92.689
100.0;0.999999;100;295.065;50.265
100.0;0.999999;1000;3013.55;37.688
100.0;0.999999;10000;28807.61;30.342
100.0;0.999999;100000;290214.49;19.243
1000.0;0.99;10;33.529;86.971
1000.0;0.99;100;286.789;59.963
1000.0;0.99;1000;2959.06;44.622
1000.0;0.99;10000;29508.28;30.037
1000.0;0.99;100000;291686.39;20.983
1000.0;0.9999;10;34.465;90.645
1000.0;0.9999;100;295.576;59.015
1000.0;0.9999;1000;2808.77;46.287
1000.0;0.9999;10000;28193.03;29.394
1000.0;0.9999;100000;288543.64;17.728
1000.0;0.99999;10;33.162;93.256
1000.0;0.99999;100;288.13;56.099
1000.0;0.99999;1000;2924.69;42.614
1000.0;0.99999;10000;27846.48;28.523
1000.0;0.99999;100000;290827.17;18.066
1000.0;0.999999;10;29.372;86.591
1000.0;0.999999;100;291.702;54.47
1000.0;0.999999;1000;2659.99;38.294
1000.0;0.999999;10000;28291.08;28.258
1000.0;0.999999;100000;287725.14;20.113
10000.0;0.99;10;35.27;88.863
10000.0;0.99;100;286.294;60.53
10000.0;0.99;1000;3015.51;46.325
10000.0;0.99;10000;29125.19;30.037
10000.0;0.99;100000;286831.52;20.645
10000.0;0.9999;10;37.244;95.152
10000.0;0.9999;100;286.323;58.297
10000.0;0.9999;1000;2863.65;42.766
10000.0;0.9999;10000;29451.52;32.574
10000.0;0.9999;100000;286952.53;21.059
10000.0;0.99999;10;32.234;88.712
10000.0;0.99999;100;291.372;56.668
10000.0;0.99999;1000;2641.01;42.423
10000.0;0.99999;10000;30116.36;25.946
10000.0;0.99999;100000;285878.46;19.318
10000.0;0.999999;10;34.282;95.074
10000.0;0.999999;100;287.792;56.287
10000.0;0.999999;1000;2800.68;40.114
10000.0;0.999999;10000;28540.89;28.636
10000.0;0.999999;100000;286505.99;20.152
tsp_13.txt 10 269
10.0;0.99;10;32.608;104.684
10.0;0.99;100;306.511;63.122
10.0;0.99;1000;3250.92;51.971
10.0;0.99;10000;29368.25;38.105
10.0;0.99;100000;294954.0;28.552
10.0;0.9999;10;34.287;93.682
10.0;0.9999;100;297.259;71.934
10.0;0.9999;1000;3324.66;49.184
10.0;0.9999;10000;29978.66;41.227
10.0;0.9999;100000;293002.35;28.699
10.0;0.99999;10;32.296;93.716
10.0;0.99999;100;294.877;70.78
10.0;0.99999;1000;2856.27;49.999
10.0;0.99999;10000;29535.02;39.704
10.0;0.99999;100000;294901.66;29.928
10.0;0.999999;10;34.283;100.223
10.0;0.999999;100;294.876;68.885
10.0;0.999999;1000;3121.6;51.041
10.0;0.999999;10000;30336.12;39.85
10.0;0.999999;100000;297043.96;25.763
100.0;0.99;10;32.711;95.391
100.0;0.99;100;305.936;71.413
100.0;0.99;1000;3158.61;56.877
100.0;0.99;10000;29803.7;38.995
100.0;0.99;100000;296248.15;28.066
100.0;0.9999;10;32.246;99.257
100.0;0.9999;100;309.437;70.631
100.0;0.9999;1000;2921.63;48.661
100.0;0.9999;10000;28999.62;40.334
100.0;0.9999;100000;298241.15;28.401
100.0;0.99999;10;33.613;100.111
100.0;0.99999;100;305.145;66.097
100.0;0.99999;1000;2922.88;50.371
100.0;0.99999;10000;29817.5;37.285
100.0;0.99999;100000;296651.4;29.518
100.0;0.999999;10;31.251;93.457
100.0;0.999999;100;303.434;64.09
100.0;0.999999;1000;3014.39;49.776
100.0;0.999999;10000;29254.08;39.74
100.0;0.999999;100000;293807.22;30.223
1000.0;0.99;10;34.466;91.896
1000.0;0.99;100;297.61;70.781
1000.0;0.99;1000;2916.92;51.859
1000.0;0.99;10000;30190.69;36.692
1000.0;0.99;100000;293901.24;27.992
1000.0;0.9999;10;34.292;98.401
1000.0;0.9999;100;300.976;68.811
1000.0;0.9999;1000;2926.04;48.066
1000.0;0.9999;10000;29569.13;37.547
1000.0;0.9999;100000;295907.45;26.282
1000.0;0.99999;10;34.728;86.357
1000.0;0.99999;100;303.332;61.747
1000.0;0.99999;1000;3127.47;50.334
1000.0;0.99999;10000;29293.59;36.877
1000.0;0.99999;100000;294855.27;27.511
1000.0;0.999999;10;34.42;102.417
1000.0;0.999999;100;294.532;68.551
1000.0;0.999999;1000;3079.26;50.67
1000.0;0.999999;10000;30476.73;38.736
1000.0;0.999999;100000;293653.14;28.513
10000.0;0.99;10;37.201;98.662
10000.0;0.99;100;295.239;67.88
10000.0;0.99;1000;2761.93;46.504
10000.0;0.99;10000;29910.87;37.064
10000.0;0.99;100000;295660.03;28.998
10000.0;0.9999;10;37.492;85.019
10000.0;0.9999;100;295.415;66.616
10000.0;0.9999;1000;3267.7;51.077
10000.0;0.9999;10000;30135.86;38.846
10000.0;0.9999;100000;294750.15;26.692
10000.0;0.99999;10;35.401;99.518
10000.0;0.99999;100;296.258;66.766
10000.0;0.99999;1000;3227.16;50.668
10000.0;0.99999;10000;29092.94;36.281
10000.0;0.99999;100000;295785.22;28.624
10000.0;0.999999;10;34.325;99.59
10000.0;0.999999;100;302.398;75.874
10000.0;0.999999;1000;3127.87;51.228
10000.0;0.999999;10000;29489.43;37.657
10000.0;0.999999;100000;293420.07;26.579
tsp_14.txt 10 282
10.0;0.99;10;32.359;112.376
10.0;0.99;100;313.333;73.831
10.0;0.99;1000;2843.0;55.532
10.0;0.99;10000;29501.64;46.242
10.0;0.99;100000;303225.43;33.934
10.0;0.9999;10;31.874;106.774
10.0;0.9999;100;308.231;79.255
10.0;0.9999;1000;3053.98;58.264
10.0;0.9999;10000;30309.38;46.028
10.0;0.9999;100000;303335.81;34.254
10.0;0.99999;10;32.348;105.887
10.0;0.99999;100;301.877;77.235
10.0;0.99999;1000;2931.07;57.695
10.0;0.99999;10000;30074.73;42.129
10.0;0.99999;100000;305591.24;33.864
10.0;0.999999;10;31.223;102.66
10.0;0.999999;100;310.038;73.547
10.0;0.999999;1000;3125.01;56.809
10.0;0.999999;10000;30332.26;44.291
10.0;0.999999;100000;303298.28;33.972
100.0;0.99;10;33.626;110.001
100.0;0.99;100;302.75;72.801
100.0;0.99;1000;3027.42;59.221
100.0;0.99;10000;30948.38;43.689
100.0;0.99;100000;305174.52;29.753
100.0;0.9999;10;36.99;101.063
100.0;0.9999;100;307.98;70.498
100.0;0.9999;1000;2868.73;53.297
100.0;0.9999;10000;30409.89;39.963
100.0;0.9999;100000;304508.26;33.191
100.0;0.99999;10;35.219;105.388
100.0;0.99999;100;307.359;73.191
100.0;0.99999;1000;3122.54;54.256
100.0;0.99999;10000;30163.11;42.269
100.0;0.99999;100000;303316.78;33.83
100.0;0.999999;10;35.506;109.895
100.0;0.999999;100;302.565;76.276
100.0;0.999999;1000;2953.5;53.9
100.0;0.999999;10000;29983.6;43.757
100.0;0.999999;100000;305653.75;31.028
1000.0;0.99;10;35.23;109.717
1000.0;0.99;100;306.317;76.276
1000.0;0.99;1000;3055.48;60.743
1000.0;0.99;10000;29640.38;45.107
1000.0;0.99;100000;305149.69;34.254
1000.0;0.9999;10;37.358;110.107
1000.0;0.9999;100;305.895;76.276
1000.0;0.9999;1000;2925.81;55.674
1000.0;0.9999;10000;29986.63;46.134
1000.0;0.9999;100000;302380.77;32.412
1000.0;0.99999;10;34.359;118.547
1000.0;0.99999;100;312.522;80.957
1000.0;0.99999;1000;3093.42;53.547
1000.0;0.99999;10000;31162.52;44.043
1000.0;0.99999;100000;302921.62;30.779
1000.0;0.999999;10;35.194;107.696
1000.0;0.999999;100;325.789;73.758
1000.0;0.999999;1000;2969.25;54.61
1000.0;0.999999;10000;29729.43;39.61
1000.0;0.999999;100000;305459.95;33.936
10000.0;0.99;10;40.296;108.44
10000.0;0.99;100;315.654;74.15
10000.0;0.99;1000;3123.89;59.611
10000.0;0.99;10000;31057.82;44.291
10000.0;0.99;100000;303168.8;30.958
10000.0;0.9999;10;34.222;109.042
10000.0;0.9999;100;303.407;74.857
10000.0;0.9999;1000;2831.25;54.183
10000.0;0.9999;10000;30004.75;44.859
10000.0;0.9999;100000;302038.6;34.752
10000.0;0.99999;10;36.046;106.347
10000.0;0.99999;100;316.853;72.092
10000.0;0.99999;1000;2825.34;56.984
10000.0;0.99999;10000;29841.43;43.653
10000.0;0.99999;100000;302306.85;34.61
10000.0;0.999999;10;36.163;107.588
10000.0;0.999999;100;308.44;74.007
10000.0;0.999999;1000;3231.22;57.978
10000.0;0.999999;10000;30313.51;42.943
10000.0;0.999999;100000;303259.66;31.914
tsp_15.txt 10 291
10.0;0.99;10;33.53;109.28
10.0;0.99;100;316.564;76.907
10.0;0.99;1000;2926.79;65.154
10.0;0.99;10000;32061.84;50.928
10.0;0.99;100000;311954.07;39.004
10.0;0.9999;10;33.756;117.009
10.0;0.9999;100;310.844;70.756
10.0;0.9999;1000;3323.39;62.749
10.0;0.9999;10000;30479.13;48.556
10.0;0.9999;100000;312206.84;41.546
10.0;0.99999;10;34.342;126.289
10.0;0.99999;100;310.973;78.076
10.0;0.99999;1000;2937.3;64.468
10.0;0.99999;10000;30686.81;51.959
10.0;0.99999;100000;311394.16;39.004
10.0;0.999999;10;30.46;127.422
10.0;0.999999;100;316.645;80.551
10.0;0.999999;1000;3127.11;60.584
10.0;0.999999;10000;30665.91;50.722
10.0;0.999999;100000;309742.56;38.694
100.0;0.99;10;37.279;114.639
100.0;0.99;100;317.395;81.649
100.0;0.99;1000;3223.54;59.519
100.0;0.99;10000;30604.68;49.107
100.0;0.99;100000;311211.83;40.033
100.0;0.9999;10;35.249;115.258
100.0;0.9999;100;309.817;79.967
100.0;0.9999;1000;3160.14;60.207
100.0;0.9999;10000;31050.47;51.993
100.0;0.9999;100000;313257.86;41.066
100.0;0.99999;10;38.222;118.523
100.0;0.99999;100;324.874;81.444
100.0;0.99999;1000;3137.59;64.295
100.0;0.99999;10000;31295.75;48.695
100.0;0.99999;100000;313722.83;39.623
100.0;0.999999;10;33.166;119.553
100.0;0.999999;100;315.25;79.482
100.0;0.999999;1000;3120.57;63.264
100.0;0.999999;10000;31633.97;49.793
100.0;0.999999;100000;311346.27;37.87
1000.0;0.99;10;38.237;118.833
1000.0;0.99;100;316.313;80.929
1000.0;0.99;1000;3063.08;65.016
1000.0;0.99;10000;31275.21;49.414
1000.0;0.99;100000;312906.68;38.076
1000.0;0.9999;10;38.31;107.216
1000.0;0.9999;100;313.837;76.323
1000.0;0.9999;1000;3472.56;59.245
1000.0;0.9999;10000;31386.16;45.5
1000.0;0.9999;100000;314699.78;37.353
1000.0;0.99999;10;38.331;118.592
1000.0;0.99999;100;316.716;81.892
1000.0;0.99999;1000;3064.34;65.944
1000.0;0.99999;10000;32217.85;49.657
1000.0;0.99999;100000;313997.64;39.073
1000.0;0.999999;10;34.325;124.847
1000.0;0.999999;100;322.134;82.475
1000.0;0.999999;1000;3028.38;62.886
1000.0;0.999999;10000;31237.96;50.172
1000.0;0.999999;100000;312955.1;38.213
10000.0;0.99;10;37.273;119.518
10000.0;0.99;100;310.673;72.783
10000.0;0.99;1000;3179.48;64.056
10000.0;0.99;10000;30828.3;50.995
10000.0;0.99;100000;311230.12;39.347
10000.0;0.9999;10;35.63;98.215
10000.0;0.9999;100;317.948;84.159
10000.0;0.9999;1000;3264.08;60.343
10000.0;0.9999;10000;30241.5;46.118
10000.0;0.9999;100000;311488.77;39.175
10000.0;0.99999;10;34.321;118.625
10000.0;0.99999;100;316.294;83.918
10000.0;0.99999;1000;2841.49;60.962
10000.0;0.99999;10000;31522.21;50.72
10000.0;0.99999;100000;310278.76;40.585
10000.0;0.999999;10;36.263;107.764
10000.0;0.999999;100;319.385;87.147
10000.0;0.999999;1000;3261.01;61.616
10000.0;0.999999;10000;31042.2;49.21
10000.0;0.999999;100000;313101.78;41.375
tsp_21.txt 10 2707
10.0;0.99;10;43.062;138.151
10.0;0.99;100;382.321;128.959
10.0;0.99;1000;3724.42;103.837
10.0;0.99;10000;38072.91;89.36
10.0;0.99;100000;368663.37;76.71
10.0;0.9999;10;41.278;147.786
10.0;0.9999;100;370.242;125.394
10.0;0.9999;1000;3478.67;104.156
10.0;0.9999;10000;36494.25;89.653
10.0;0.9999;100000;370572.4;72.019
10.0;0.99999;10;42.118;138.417
10.0;0.99999;100;367.032;127.396
10.0;0.99999;1000;3821.11;108.819
10.0;0.99999;10000;38058.77;87.913
10.0;0.99999;100000;368473.82;76.159
10.0;0.999999;10;45.277;142.172
10.0;0.999999;100;387.103;126.475
10.0;0.999999;1000;3534.93;110.45
10.0;0.999999;10000;36817.82;87.451
10.0;0.999999;100000;374413.1;76.787
100.0;0.99;10;43.164;131.163
100.0;0.99;100;370.685;117.561
100.0;0.99;1000;3928.99;107.089
100.0;0.99;10000;36878.73;86.452
100.0;0.99;100000;367692.43;74.083
100.0;0.9999;10;40.334;144.67
100.0;0.9999;100;383.941;125.454
100.0;0.9999;1000;3838.3;105.016
100.0;0.9999;10000;37248.53;91.672
100.0;0.9999;100000;370437.62;76.11
100.0;0.99999;10;41.449;145.295
100.0;0.99999;100;371.534;127.556
100.0;0.99999;1000;3736.29;102.734
100.0;0.99999;10000;38181.32;90.447
100.0;0.99999;100000;368386.69;81.553
100.0;0.999999;10;44.457;145.594
100.0;0.999999;100;378.047;124.863
100.0;0.999999;1000;4078.7;107.928
100.0;0.999999;10000;37957.02;91.651
100.0;0.999999;100000;369204.52;75.18
1000.0;0.99;10;47.368;145.999
1000.0;0.99;100;374.616;122.965
1000.0;0.99;1000;3577.93;97.04
1000.0;0.99;10000;37511.78;89.176
1000.0;0.99;100000;367251.51;78.049
1000.0;0.9999;10;43.45;143.362
1000.0;0.9999;100;382.181;127.402
1000.0;0.9999;1000;3726.61;104.964
1000.0;0.9999;10000;36388.53;88.861
1000.0;0.9999;100000;371376.69;77.358
1000.0;0.99999;10;41.341;143.145
1000.0;0.99999;100;384.715;129.657
1000.0;0.99999;1000;3441.63;102.98
1000.0;0.99999;10000;36924.65;87.422
1000.0;0.99999;100000;369161.55;82.796
1000.0;0.999999;10;42.371;146.567
1000.0;0.999999;100;379.845;129.945
1000.0;0.999999;1000;3461.19;105.503
1000.0;0.999999;10000;37244.72;87.248
1000.0;0.999999;100000;369429.44;77.14
10000.0;0.99;10;43.174;135.744
10000.0;0.99;100;385.528;121.667
10000.0;0.99;1000;3820.93;101.374
10000.0;0.99;10000;35415.36;91.106
10000.0;0.99;100000;369201.55;73.728
10000.0;0.9999;10;42.282;144.104
10000.0;0.9999;100;380.183;127.913
10000.0;0.9999;1000;3721.32;107.343
10000.0;0.9999;10000;37489.37;94.307
10000.0;0.9999;100000;368924.92;78.841
10000.0;0.99999;10;46.377;141.001
10000.0;0.99999;100;381.036;123.757
10000.0;0.99999;1000;3531.82;103.267
10000.0;0.99999;10000;36696.24;88.388
10000.0;0.99999;100000;368168.29;74.787
10000.0;0.999999;10;43.34;137.934
10000.0;0.999999;100;374.191;132.498
10000.0;0.999999;1000;3646.06;103.237
10000.0;0.999999;10000;38032.05;92.044
10000.0;0.999999;100000;370360.28;75.738
eil51.tsp.txt 10 426
10.0;0.99;10;68.896;211.48
10.0;0.99;100;653.73;213.215
10.0;0.99;1000;5966.34;207.512
10.0;0.99;10000;61764.18;206.032
10.0;0.99;100000;629807.08;197.252
10.0;0.9999;10;77.664;208.099
10.0;0.9999;100;642.436;217.746
10.0;0.9999;1000;6265.23;206.69
10.0;0.9999;10000;61996.92;206.526
10.0;0.9999;100000;631892.38;197.253
10.0;0.99999;10;73.647;210.093
10.0;0.99999;100;634.981;208.428
10.0;0.99999;1000;6222.83;207.77
10.0;0.99999;10000;62843.15;207.582
10.0;0.99999;100000;629946.96;196.715
10.0;0.999999;10;72.122;206.22
10.0;0.999999;100;635.625;206.197
10.0;0.999999;1000;6119.76;215.259
10.0;0.999999;10000;63461.1;205.328
10.0;0.999999;100000;633697.34;195.633
100.0;0.99;10;72.092;213.873
100.0;0.99;100;636.066;215.681
100.0;0.99;1000;6251.84;208.707
100.0;0.99;10000;64014.56;206.055
100.0;0.99;100000;628210.85;199.506
100.0;0.9999;10;72.294;216.292
100.0;0.9999;100;624.932;208.499
100.0;0.9999;1000;6110.83;210.917
100.0;0.9999;10000;62610.75;204.507
100.0;0.9999;100000;633095.24;194.602
100.0;0.99999;10;73.72;213.967
100.0;0.99999;100;638.435;210.401
100.0;0.99999;1000;6364.5;213.804
100.0;0.99999;10000;63532.15;207.792
100.0;0.99999;100000;628945.12;199.037
100.0;0.999999;10;72.056;213.71
100.0;0.999999;100;647.119;214.179
